operadores	beneficio	tiempo
ChangeChange2Change3SwapAdd	59.3	82.1985
ChangeChange2Change3SwapAdd	58.400000000000006	72.888
ChangeChange2Change3SwapAdd	60.1	74.9153
ChangeChange2Change3SwapAdd	60.4	82.496
ChangeChange2Change3SwapAdd	70.8	75.1629
ChangeChange2Change3SwapAdd	66.3	71.8303
ChangeChange2Change3SwapAdd	61.0	81.9543
ChangeChange2Change3SwapAdd	50.3	130.5483
ChangeChange2Change3SwapAdd	61.2	91.3476
ChangeChange2Change3SwapAdd	33.8	117.9891
